<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.06.30	12:01:16.789			174270	1.00000000	88
2026.06.30	12:01:16.791			174270	2.00000000	88
2026.06.30	12:01:16.795			174275	1.00000000	56
2026.06.30	12:01:16.806			174275	1.00000000	56
2026.06.30	12:01:16.826			174270	1.00000000	88
2026.06.30	12:01:16.828			174275	5.00000000	56
2026.06.30	12:01:16.832			174275	5.00000000	56
2026.06.30	12:01:16.842			174270	5.00000000	88
2026.06.30	12:01:16.850			174275	12.00000000	56
2026.06.30	12:01:16.851			174270	1.00000000	88
2026.06.30	12:01:16.856			174270	9.00000000	88
2026.06.30	12:01:16.857			174270	5.00000000	88
2026.06.30	12:01:16.860			174275	1.00000000	56
2026.06.30	12:01:16.861			174270	2.00000000	88
2026.06.30	12:01:16.861			174275	29.00000000	56
2026.06.30	12:01:16.869			174280	1.00000000	56
2026.06.30	12:01:16.875			174280	1.00000000	56
2026.06.30	12:01:16.877			174280	1.00000000	56
2026.06.30	12:01:16.879			174275	1.00000000	56
2026.06.30	12:01:16.883			174280	1.00000000	56
2026.06.30	12:01:16.886			174275	3.00000000	56
2026.06.30	12:01:16.892			174275	1.00000000	56
2026.06.30	12:01:16.895			174280	1.00000000	56
2026.06.30	12:01:16.898			174275	1.00000000	56
2026.06.30	12:01:16.899			174280	4.00000000	56
2026.06.30	12:01:16.901			174275	8.00000000	56
2026.06.30	12:01:16.912			174275	1.00000000	56
2026.06.30	12:01:16.918			174275	18.00000000	56
2026.06.30	12:01:16.918			174275	50.00000000	56
2026.06.30	12:01:16.919			174270	102.00000000	88
2026.06.30	12:01:16.929			174270	1.00000000	88
2026.06.30	12:01:16.949			174275	1.00000000	56
2026.06.30	12:01:16.950			174270	10.00000000	88
2026.06.30	12:01:16.955			174270	1.00000000	88
2026.06.30	12:01:16.965			174275	1.00000000	56
2026.06.30	12:01:16.975			174275	10.00000000	56
2026.06.30	12:01:16.987			174275	1.00000000	56
2026.06.30	12:01:16.991			174275	2.00000000	56
2026.06.30	12:01:16.997			174275	1.00000000	56
2026.06.30	12:01:17.007			174275	3.00000000	56
2026.06.30	12:01:17.015			174270	1.00000000	88
2026.06.30	12:01:17.019			174270	1.00000000	88
2026.06.30	12:01:17.020			174275	10.00000000	56
2026.06.30	12:01:17.029			174270	2.00000000	88
2026.06.30	12:01:17.032			174275	22.00000000	56
2026.06.30	12:01:17.032			174275	47.00000000	56
2026.06.30	12:01:17.032			174280	66.00000000	56
2026.06.30	12:01:17.032			174280	85.00000000	56
2026.06.30	12:01:17.033			174275	1.00000000	56
2026.06.30	12:01:17.035			174270	25.00000000	88
2026.06.30	12:01:17.035			174265	25.00000000	88
2026.06.30	12:01:17.040			174275	5.00000000	56
2026.06.30	12:01:17.045			174270	1.00000000	88
2026.06.30	12:01:17.064			174275	8.00000000	56
2026.06.30	12:01:17.064			174275	2.00000000	56
2026.06.30	12:01:17.081			174270	1.00000000	88
2026.06.30	12:01:17.084			174275	9.00000000	56
2026.06.30	12:01:17.092			174275	2.00000000	56
2026.06.30	12:01:17.106			174275	1.00000000	56
2026.06.30	12:01:17.128			174275	1.00000000	56
2026.06.30	12:01:17.133			174275	2.00000000	56
2026.06.30	12:01:17.144			174275	1.00000000	56
2026.06.30	12:01:17.148			174270	1.00000000	88
2026.06.30	12:01:17.165			174270	3.00000000	88
2026.06.30	12:01:17.166			174275	20.00000000	56
2026.06.30	12:01:17.175			174275	8.00000000	56
2026.06.30	12:01:17.181			174275	1.00000000	56
2026.06.30	12:01:17.189			174270	30.00000000	88
2026.06.30	12:01:17.189			174275	1.00000000	56
2026.06.30	12:01:17.195			174275	3.00000000	56
2026.06.30	12:01:17.242			174275	1.00000000	56
2026.06.30	12:01:17.252			174275	1.00000000	56
2026.06.30	12:01:17.256			174275	1.00000000	56
2026.06.30	12:01:17.256			174270	3.00000000	88
2026.06.30	12:01:17.267			174270	1.00000000	88
2026.06.30	12:01:17.283			174270	1.00000000	88
2026.06.30	12:01:17.290			174275	2.00000000	56
2026.06.30	12:01:17.291			174270	5.00000000	88
2026.06.30	12:01:17.299			174275	10.00000000	56
2026.06.30	12:01:17.301			174275	10.00000000	56
2026.06.30	12:01:17.316			174275	1.00000000	56
2026.06.30	12:01:17.323			174275	1.00000000	56
2026.06.30	12:01:17.329			174275	2.00000000	56
2026.06.30	12:01:17.334			174275	1.00000000	56
2026.06.30	12:01:17.339			174275	1.00000000	56
2026.06.30	12:01:17.347			174275	10.00000000	56
2026.06.30	12:01:17.355			174275	10.00000000	56
2026.06.30	12:01:17.361			174275	11.00000000	56
2026.06.30	12:01:17.363			174280	1.00000000	56
2026.06.30	12:01:17.373			174275	1.00000000	56
2026.06.30	12:01:17.383			174275	5.00000000	56
2026.06.30	12:01:17.386			174280	3.00000000	56
2026.06.30	12:01:17.398			174275	1.00000000	56
2026.06.30	12:01:17.418			174275	1.00000000	56
2026.06.30	12:01:17.423			174275	1.00000000	56
2026.06.30	12:01:17.423			174280	10.00000000	56
2026.06.30	12:01:17.428			174280	1.00000000	56
2026.06.30	12:01:17.448			174280	2.00000000	56
2026.06.30	12:01:17.455			174275	2.00000000	56
2026.06.30	12:01:17.461			174280	5.00000000	56
2026.06.30	12:01:17.473			174280	1.00000000	56
2026.06.30	12:01:17.475			174285	1.00000000	56
2026.06.30	12:01:17.477			174285	71.00000000	56
2026.06.30	12:01:17.477			174285	39.00000000	56
2026.06.30	12:01:17.477			174285	181.00000000	56
2026.06.30	12:01:17.477			174285	23.00000000	56
2026.06.30	12:01:17.477			174280	11.00000000	56
2026.06.30	12:01:17.479			174280	32.00000000	56
2026.06.30	12:01:17.480			174280	4.00000000	56
2026.06.30	12:01:17.488			174275	1.00000000	56
2026.06.30	12:01:17.503			174280	2.00000000	56
2026.06.30	12:01:17.511			174280	1.00000000	56
2026.06.30	12:01:17.514			174280	2.00000000	56
2026.06.30	12:01:17.519			174275	1.00000000	56
2026.06.30	12:01:17.523			174280	9.00000000	56
2026.06.30	12:01:17.525			174275	32.00000000	56
2026.06.30	12:01:17.534			174280	1.00000000	56
2026.06.30	12:01:17.538			174280	8.00000000	56
2026.06.30	12:01:17.538			174280	45.00000000	56
2026.06.30	12:01:17.538			174285	7.00000000	56
2026.06.30	12:01:17.538			174280	9.00000000	56
2026.06.30	12:01:17.552			174280	1.00000000	56
2026.06.30	12:01:17.554			174280	3.00000000	56
2026.06.30	12:01:17.554			174275	1.00000000	56
2026.06.30	12:01:17.561			174275	2.00000000	56
2026.06.30	12:01:17.564			174280	2.00000000	56
2026.06.30	12:01:17.570			174280	1.00000000	56
2026.06.30	12:01:17.577			174275	1.00000000	56
2026.06.30	12:01:17.581			174280	1.00000000	56
2026.06.30	12:01:17.585			174275	4.00000000	56
2026.06.30	12:01:17.588			174280	18.00000000	56
2026.06.30	12:01:17.604			174280	1.00000000	56
2026.06.30	12:01:17.607			174280	7.00000000	56
2026.06.30	12:01:17.608			174285	13.00000000	56
2026.06.30	12:01:17.608			174285	133.00000000	56
2026.06.30	12:01:17.611			174285	1.00000000	56
2026.06.30	12:01:17.613			174280	27.00000000	56
2026.06.30	12:01:17.613			174280	14.00000000	56
2026.06.30	12:01:17.619			174280	2.00000000	56
2026.06.30	12:01:17.641			174280	2.00000000	56
2026.06.30	12:01:17.656			174280	8.00000000	56
2026.06.30	12:01:17.665			174280	1.00000000	56
2026.06.30	12:01:17.671			174275	4.00000000	56
2026.06.30	12:01:17.679			174280	2.00000000	56
2026.06.30	12:01:17.679			174285	28.00000000	56
2026.06.30	12:01:17.686			174285	25.00000000	56
2026.06.30	12:01:17.688			174280	5.00000000	56
2026.06.30	12:01:17.692			174280	5.00000000	56
2026.06.30	12:01:17.692	174275				2
2026.06.30	12:01:17.692		174285			4
2026.06.30	12:01:17.705			174275	1.00000000	88
2026.06.30	12:01:17.706			174285	1.00000000	56
2026.06.30	12:01:17.706			174285	7.00000000	56
2026.06.30	12:01:17.707			174280	2.00000000	120
2026.06.30	12:01:17.712			174285	2.00000000	56
2026.06.30	12:01:17.721			174280	3.00000000	120
2026.06.30	12:01:17.721			174285	1.00000000	56
2026.06.30	12:01:17.727			174285	3.00000000	56
2026.06.30	12:01:17.734			174285	1.00000000	56
2026.06.30	12:01:17.739			174285	10.00000000	56
2026.06.30	12:01:17.744			174280	1.00000000	120
2026.06.30	12:01:17.745			174280	11.00000000	120
2026.06.30	12:01:17.750			174285	1.00000000	56
2026.06.30	12:01:17.765			174285	2.00000000	56
2026.06.30	12:01:17.765			174285	1.00000000	56
2026.06.30	12:01:17.770			174280	5.00000000	120
2026.06.30	12:01:17.774			174280	4.00000000	120
2026.06.30	12:01:17.779			174285	5.00000000	56
2026.06.30	12:01:17.795			174285	1.00000000	56
2026.06.30	12:01:17.800			174280	7.00000000	120
2026.06.30	12:01:17.802			174285	1.00000000	56
2026.06.30	12:01:17.810			174285	1.00000000	56
2026.06.30	12:01:17.833			174285	14.00000000	56
2026.06.30	12:01:17.850			174285	2.00000000	56
2026.06.30	12:01:17.857			174285	10.00000000	56
2026.06.30	12:01:17.865			174280	40.00000000	120
2026.06.30	12:01:17.869			174280	5.00000000	120
2026.06.30	12:01:17.870			174280	2.00000000	120
2026.06.30	12:01:17.872			174275	3.00000000	88
2026.06.30	12:01:17.873			174275	1.00000000	88
2026.06.30	12:01:17.886			174280	10.00000000	120
2026.06.30	12:01:17.890			174280	1.00000000	120
2026.06.30	12:01:17.892			174280	5.00000000	120
2026.06.30	12:01:17.893			174285	1.00000000	56
2026.06.30	12:01:17.895			174280	4.00000000	120
2026.06.30	12:01:17.926			174285	5.00000000	56
2026.06.30	12:01:17.932			174280	5.00000000	120
2026.06.30	12:01:17.935			174285	1.00000000	56
2026.06.30	12:01:17.936			174280	1.00000000	120
2026.06.30	12:01:17.939			174280	2.00000000	120
2026.06.30	12:01:17.947			174280	5.00000000	120
2026.06.30	12:01:17.952			174285	1.00000000	56
2026.06.30	12:01:17.967			174285	1.00000000	56
2026.06.30	12:01:17.970			174285	2.00000000	56
2026.06.30	12:01:17.976			174285	1.00000000	56
2026.06.30	12:01:17.982			174285	5.00000000	56
2026.06.30	12:01:18.001			174285	7.00000000	56
2026.06.30	12:01:18.011			174280	1.00000000	120
2026.06.30	12:01:18.021			174285	1.00000000	56
2026.06.30	12:01:18.023			174285	20.00000000	56
2026.06.30	12:01:18.044	174280				2
2026.06.30	12:01:18.047			174285	17.00000000	56
2026.06.30	12:01:18.053			174280	1.00000000	88
2026.06.30	12:01:18.055			174280	5.00000000	88
2026.06.30	12:01:18.058			174280	2.00000000	88
2026.06.30	12:01:18.060			174285	10.00000000	56
2026.06.30	12:01:18.072			174285	10.00000000	56
2026.06.30	12:01:18.080			174280	1.00000000	88
2026.06.30	12:01:18.086			174285	4.00000000	56
2026.06.30	12:01:18.100			174285	5.00000000	56
2026.06.30	12:01:18.109			174285	3.00000000	56
2026.06.30	12:01:18.120			174285	1.00000000	56
2026.06.30	12:01:18.122			174280	1.00000000	88
2026.06.30	12:01:18.128			174285	1.00000000	56
2026.06.30	12:01:18.146			174285	1.00000000	56
2026.06.30	12:01:18.149			174285	1.00000000	56
2026.06.30	12:01:18.155			174280	1.00000000	88
2026.06.30	12:01:18.163			174285	3.00000000	56
2026.06.30	12:01:18.166			174285	10.00000000	56
2026.06.30	12:01:18.189			174285	1.00000000	56
2026.06.30	12:01:18.194			174285	5.00000000	56
2026.06.30	12:01:18.196			174280	3.00000000	88
2026.06.30	12:01:18.202			174285	14.00000000	56
2026.06.30	12:01:18.214			174285	1.00000000	56
2026.06.30	12:01:18.215			174280	1.00000000	88
2026.06.30	12:01:18.243			174285	2.00000000	56
2026.06.30	12:01:18.257			174285	4.00000000	56
2026.06.30	12:01:18.260			174280	1.00000000	88
2026.06.30	12:01:18.291			174285	5.00000000	56
2026.06.30	12:01:18.299			174280	4.00000000	88
2026.06.30	12:01:18.308			174280	5.00000000	88
2026.06.30	12:01:18.312			174285	3.00000000	56
2026.06.30	12:01:18.318			174285	3.00000000	56
2026.06.30	12:01:18.320			174285	1.00000000	56
2026.06.30	12:01:18.321			174285	10.00000000	56
2026.06.30	12:01:18.324			174285	2.00000000	56
2026.06.30	12:01:18.333			174280	10.00000000	88
2026.06.30	12:01:18.338			174285	13.00000000	56
2026.06.30	12:01:18.343			174280	12.00000000	88
2026.06.30	12:01:18.350			174285	1.00000000	56
2026.06.30	12:01:18.352			174285	2.00000000	56
2026.06.30	12:01:18.357			174280	3.00000000	88
2026.06.30	12:01:18.372			174285	31.00000000	56
2026.06.30	12:01:18.377			174285	1.00000000	56
2026.06.30	12:01:18.384			174285	1.00000000	56
2026.06.30	12:01:18.404			174285	1.00000000	56
2026.06.30	12:01:18.412			174285	1.00000000	56
2026.06.30	12:01:18.426			174285	3.00000000	56
2026.06.30	12:01:18.427			174280	20.00000000	88
2026.06.30	12:01:18.433			174285	1.00000000	56
2026.06.30	12:01:18.452			174280	2.00000000	88
2026.06.30	12:01:18.454			174285	10.00000000	56
2026.06.30	12:01:18.468			174285	2.00000000	56
2026.06.30	12:01:18.479			174285	1.00000000	56
2026.06.30	12:01:18.487			174280	25.00000000	88
2026.06.30	12:01:18.492			174280	1.00000000	88
2026.06.30	12:01:18.499			174280	4.00000000	88
2026.06.30	12:01:18.505			174285	20.00000000	56
2026.06.30	12:01:18.509			174280	1.00000000	88
2026.06.30	12:01:18.512			174285	50.00000000	56
2026.06.30	12:01:18.519			174285	1.00000000	56
2026.06.30	12:01:18.525			174280	1.00000000	88
2026.06.30	12:01:18.536			174285	3.00000000	56
2026.06.30	12:01:18.551			174280	1.00000000	88
2026.06.30	12:01:18.555			174280	3.00000000	88
2026.06.30	12:01:18.568			174285	5.00000000	56
2026.06.30	12:01:18.570			174280	13.00000000	88
2026.06.30	12:01:18.612			174280	7.00000000	88
2026.06.30	12:01:18.614			174280	1.00000000	88
2026.06.30	12:01:18.617			174285	13.00000000	56
2026.06.30	12:01:18.632			174280	18.00000000	88
2026.06.30	12:01:18.633			174285	5.00000000	56
2026.06.30	12:01:18.634			174280	6.00000000	88
2026.06.30	12:01:18.648			174285	2.00000000	56
2026.06.30	12:01:18.655			174285	5.00000000	56
2026.06.30	12:01:18.680			174280	1.00000000	88
2026.06.30	12:01:18.704			174280	1.00000000	88
2026.06.30	12:01:18.724			174280	4.00000000	88
2026.06.30	12:01:18.737			174285	1.00000000	56
2026.06.30	12:01:18.740			174285	5.00000000	56
2026.06.30	12:01:18.742			174285	5.00000000	56
2026.06.30	12:01:18.759			174285	2.00000000	56
2026.06.30	12:01:18.761			174285	1.00000000	56
2026.06.30	12:01:18.764			174285	1.00000000	56
2026.06.30	12:01:18.778			174285	9.00000000	56
2026.06.30	12:01:18.784			174285	39.00000000	56
2026.06.30	12:01:18.786			174285	333.00000000	56
2026.06.30	12:01:18.787			174285	55.00000000	56
2026.06.30	12:01:18.787			174285	133.00000000	56
2026.06.30	12:01:18.787			174285	109.00000000	56
2026.06.30	12:01:18.820			174280	2.00000000	88
2026.06.30	12:01:18.825			174285	2.00000000	56
2026.06.30	12:01:18.831			174285	1.00000000	56
2026.06.30	12:01:18.846			174280	1.00000000	88
2026.06.30	12:01:18.858			174285	4.00000000	56
2026.06.30	12:01:18.859			174285	1.00000000	56
2026.06.30	12:01:18.861			174285	8.00000000	56
2026.06.30	12:01:18.862			174280	1.00000000	88
2026.06.30	12:01:18.864			174285	1.00000000	56
2026.06.30	12:01:18.866			174285	2.00000000	56
2026.06.30	12:01:18.872			174290	3.00000000	56
2026.06.30	12:01:18.874			174290	77.00000000	56
2026.06.30	12:01:18.874			174290	170.00000000	56
2026.06.30	12:01:18.874			174290	104.00000000	56
2026.06.30	12:01:18.874			174290	78.00000000	56
2026.06.30	12:01:18.891			174290	1.00000000	56
2026.06.30	12:01:18.896			174285	6.00000000	56
2026.06.30	12:01:18.916			174290	3.00000000	56
2026.06.30	12:01:18.920			174285	1.00000000	56
2026.06.30	12:01:18.932			174290	5.00000000	56
2026.06.30	12:01:18.942			174290	1.00000000	56
2026.06.30	12:01:18.944			174285	10.00000000	56
2026.06.30	12:01:18.958			174290	1.00000000	56
2026.06.30	12:01:18.965			174290	1.00000000	56
2026.06.30	12:01:18.967			174290	2.00000000	56
2026.06.30	12:01:18.970			174290	5.00000000	56
2026.06.30	12:01:18.975			174290	1.00000000	56
2026.06.30	12:01:18.985			174290	1.00000000	56
2026.06.30	12:01:18.989			174285	1.00000000	56
2026.06.30	12:01:18.991			174290	2.00000000	56
2026.06.30	12:01:18.997			174285	1.00000000	56
2026.06.30	12:01:18.999			174285	25.00000000	56
2026.06.30	12:01:19.000			174285	24.00000000	56
2026.06.30	12:01:19.007			174290	1.00000000	56
2026.06.30	12:01:19.008			174285	1.00000000	56
2026.06.30	12:01:19.009			174290	10.00000000	56
2026.06.30	12:01:19.010			174290	2.00000000	56
2026.06.30	12:01:19.014			174290	2.00000000	56
2026.06.30	12:01:19.016			174285	1.00000000	56
2026.06.30	12:01:19.017			174290	1.00000000	56
2026.06.30	12:01:19.021			174290	3.00000000	56
2026.06.30	12:01:19.025			174285	11.00000000	56
2026.06.30	12:01:19.026			174290	1.00000000	56
2026.06.30	12:01:19.042			174290	2.00000000	56
2026.06.30	12:01:19.043			174285	2.00000000	56
2026.06.30	12:01:19.046			174290	1.00000000	56
2026.06.30	12:01:19.053			174290	1.00000000	56
2026.06.30	12:01:19.058			174290	10.00000000	56
2026.06.30	12:01:19.059			174290	7.00000000	56
2026.06.30	12:01:19.063			174290	1.00000000	56
2026.06.30	12:01:19.070			174285	1.00000000	56
2026.06.30	12:01:19.073			174285	1.00000000	56
2026.06.30	12:01:19.078			174285	5.00000000	56
2026.06.30	12:01:19.082			174285	1.00000000	56
2026.06.30	12:01:19.089			174290	20.00000000	56
2026.06.30	12:01:19.091			174285	5.00000000	56
2026.06.30	12:01:19.095			174285	2.00000000	56
2026.06.30	12:01:19.095	174285				2
2026.06.30	12:01:19.096		174290			4
2026.06.30	12:01:19.100			174290	1.00000000	56
2026.06.30	12:01:19.107			174285	2.00000000	88
2026.06.30	12:01:19.116			174290	1.00000000	56
2026.06.30	12:01:19.118			174285	1.00000000	88
2026.06.30	12:01:19.128			174285	1.00000000	88
2026.06.30	12:01:19.134			174290	2.00000000	56
2026.06.30	12:01:19.139			174290	3.00000000	56
2026.06.30	12:01:19.145			174285	17.00000000	88
2026.06.30	12:01:19.146			174290	4.00000000	56
2026.06.30	12:01:19.170			174290	1.00000000	56
2026.06.30	12:01:19.181			174285	3.00000000	88
2026.06.30	12:01:19.185			174280	1.00000000	88
2026.06.30	12:01:19.185			174285	1.00000000	88
2026.06.30	12:01:19.194			174285	7.00000000	88
2026.06.30	12:01:19.196			174290	1.00000000	56
2026.06.30	12:01:19.206			174290	1.00000000	56
2026.06.30	12:01:19.209			174285	5.00000000	88
2026.06.30	12:01:19.227			174285	10.00000000	88
2026.06.30	12:01:19.227			174290	6.00000000	56
2026.06.30	12:01:19.227			174290	8.00000000	56
2026.06.30	12:01:19.258			174285	5.00000000	88
2026.06.30	12:01:19.263			174285	11.00000000	88
2026.06.30	12:01:19.266			174280	2.00000000	88
2026.06.30	12:01:19.270			174285	1.00000000	88
2026.06.30	12:01:19.275			174280	1.00000000	88
2026.06.30	12:01:19.284			174280	1.00000000	88
2026.06.30	12:01:19.302			174280	2.00000000	88
2026.06.30	12:01:19.311			174285	1.00000000	88
2026.06.30	12:01:19.318			174280	1.00000000	88
2026.06.30	12:01:19.323			174280	2.00000000	88
2026.06.30	12:01:19.327			174285	1.00000000	88
2026.06.30	12:01:19.336			174285	15.00000000	88
2026.06.30	12:01:19.341			174280	1.00000000	88
2026.06.30	12:01:19.347			174285	11.00000000	88
2026.06.30	12:01:19.349			174280	23.00000000	88
2026.06.30	12:01:19.349			174280	5.00000000	88
2026.06.30	12:01:19.356			174275	1.00000000	88
2026.06.30	12:01:19.356			174275	9.00000000	88
2026.06.30	12:01:19.363			174280	2.00000000	88
2026.06.30	12:01:19.384			174280	1.00000000	88
2026.06.30	12:01:19.393			174280	3.00000000	88
2026.06.30	12:01:19.398			174275	1.00000000	88
2026.06.30	12:01:19.404			174280	1.00000000	88
2026.06.30	12:01:19.420			174275	1.00000000	88
2026.06.30	12:01:19.430			174280	1.00000000	88
2026.06.30	12:01:19.440			174280	2.00000000	88
2026.06.30	12:01:19.443			174280	20.00000000	88
2026.06.30	12:01:19.443	174275				2
2026.06.30	12:01:19.443		174280			4
2026.06.30	12:01:19.457			174275	1.00000000	88
2026.06.30	12:01:19.463			174280	10.00000000	56
2026.06.30	12:01:19.470			174280	5.00000000	56
2026.06.30	12:01:19.510			174280	1.00000000	56
2026.06.30	12:01:19.535			174280	4.00000000	56
2026.06.30	12:01:19.549			174275	1.00000000	88
2026.06.30	12:01:19.551			174280	5.00000000	56
2026.06.30	12:01:19.558			174280	1.00000000	56
2026.06.30	12:01:19.561			174275	1.00000000	88
2026.06.30	12:01:19.566			174280	6.00000000	56
2026.06.30	12:01:19.568			174280	1.00000000	56
2026.06.30	12:01:19.580			174285	10.00000000	56
2026.06.30	12:01:19.607			174280	1.00000000	56
2026.06.30	12:01:19.609			174285	1.00000000	56
2026.06.30	12:01:19.616			174280	1.00000000	56
2026.06.30	12:01:19.625			174285	4.00000000	56
2026.06.30	12:01:19.628			174285	2.00000000	56
2026.06.30	12:01:19.650			174285	5.00000000	56
2026.06.30	12:01:19.652			174280	1.00000000	56
2026.06.30	12:01:19.655			174285	1.00000000	56
